country,indicator,year_week,value,,,,
Estonia,Daily hospital occupancy,2021-W09,590,,,,
Estonia,Daily hospital occupancy,2021-W09,577,,,,
Estonia,Daily hospital occupancy,2021-W09,601,,,,
Estonia,Daily hospital occupancy,2021-W09,636,,,,
Estonia,Daily hospital occupancy,2021-W09,641,,,,
Estonia,Daily hospital occupancy,2021-W10,647,,,,
Estonia,Daily hospital occupancy,2021-W10,651,,,,
Estonia,Daily hospital occupancy,2021-W10,666,,,,
Estonia,Daily hospital occupancy,2021-W10,680,,,,
Estonia,Daily hospital occupancy,2021-W10,694,,,,
Estonia,Daily hospital occupancy,2021-W10,714,,,,
Estonia,Daily hospital occupancy,2021-W10,696,,,,
Estonia,Daily hospital occupancy,2021-W11,683,,,,
Estonia,Daily hospital occupancy,2021-W11,703,,,,
Estonia,Daily hospital occupancy,2021-W11,702,,,,
Estonia,Daily hospital occupancy,2021-W11,655,,,,
Estonia,Daily hospital occupancy,2021-W11,679,,,,
Estonia,Daily hospital occupancy,2021-W11,709,,,,
Estonia,Daily hospital occupancy,2021-W11,693,,,,
Estonia,Daily hospital occupancy,2021-W12,701,,,,
Estonia,Daily hospital occupancy,2021-W12,693,,,,
Estonia,Daily hospital occupancy,2021-W12,701,,,,
Estonia,Daily hospital occupancy,2021-W12,670,,,,
Estonia,Daily hospital occupancy,2021-W12,703,,,,
Estonia,Daily hospital occupancy,2021-W12,726,,,,
Estonia,Daily hospital occupancy,2021-W12,707,,,,
Estonia,Daily hospital occupancy,2021-W13,693,,,,
Estonia,Daily hospital occupancy,2021-W13,700,,,,
Estonia,Daily hospital occupancy,2021-W13,673,,,,
Estonia,Daily hospital occupancy,2021-W13,679,,,,
Estonia,Daily hospital occupancy,2021-W13,705,,,,
Estonia,Daily hospital occupancy,2021-W13,733,,,,
Estonia,Daily hospital occupancy,2021-W13,693,,,,
Estonia,Daily hospital occupancy,2021-W14,650,,,,
Estonia,Daily hospital occupancy,2021-W14,627,,,,
Estonia,Daily hospital occupancy,2021-W14,618,,,,
Estonia,Daily hospital occupancy,2021-W14,578,,,,
Estonia,Daily hospital occupancy,2021-W14,592,,,,
Estonia,Daily hospital occupancy,2021-W14,598,,,,
Estonia,Daily hospital occupancy,2021-W14,563,,,,
Estonia,Daily hospital occupancy,2021-W15,533,,,,
Estonia,Daily hospital occupancy,2021-W15,508,,,,
Estonia,Daily hospital occupancy,2021-W15,492,,,,
Estonia,Daily hospital occupancy,2021-W15,454,,,,
Estonia,Daily hospital occupancy,2021-W15,463,,,,
Estonia,Daily hospital occupancy,2021-W15,470,,,,
Estonia,Daily hospital occupancy,2021-W15,440,,,,
Estonia,Daily hospital occupancy,2021-W16,425,,,,
Estonia,Daily hospital occupancy,2021-W16,426,,,,
Estonia,Daily hospital occupancy,2021-W16,430,,,,
Estonia,Daily hospital occupancy,2021-W16,403,,,,
Estonia,Daily hospital occupancy,2021-W16,408,,,,
Estonia,Daily hospital occupancy,2021-W16,409,,,,
Estonia,Daily hospital occupancy,2021-W16,391,,,,
Estonia,Daily hospital occupancy,2021-W17,371,,,,
Estonia,Daily hospital occupancy,2021-W17,365,,,,
Estonia,Daily hospital occupancy,2021-W17,351,,,,
Estonia,Daily hospital occupancy,2021-W17,314,,,,
Estonia,Daily hospital occupancy,2021-W17,323,,,,
Estonia,Daily hospital occupancy,2021-W17,336,,,,
Estonia,Daily hospital occupancy,2021-W17,319,,,,
Estonia,Daily hospital occupancy,2021-W18,306,,,,
Estonia,Daily hospital occupancy,2021-W18,298,,,,
Estonia,Daily hospital occupancy,2021-W18,315,,,,
Estonia,Daily hospital occupancy,2021-W18,287,,,,
Estonia,Daily hospital occupancy,2021-W18,289,,,,
Estonia,Daily hospital occupancy,2021-W18,290,,,,
Estonia,Daily hospital occupancy,2021-W18,262,,,,
Estonia,Daily hospital occupancy,2021-W19,251,,,,
Estonia,Daily hospital occupancy,2021-W19,240,,,,
Estonia,Daily hospital occupancy,2021-W19,236,,,,
Estonia,Daily hospital occupancy,2021-W19,208,,,,
Estonia,Daily hospital occupancy,2021-W19,211,,,,
Estonia,Daily hospital occupancy,2021-W19,223,,,,
Estonia,Daily hospital occupancy,2021-W19,216,,,,
Estonia,Daily hospital occupancy,2021-W20,206,,,,
Estonia,Daily hospital occupancy,2021-W20,202,,,,
Estonia,Daily hospital occupancy,2021-W20,200,,,,
Estonia,Daily hospital occupancy,2021-W20,177,,,,
Estonia,Daily hospital occupancy,2021-W20,184,,,,
Estonia,Daily hospital occupancy,2021-W20,189,,,,
Estonia,Daily hospital occupancy,2021-W20,185,,,,
Estonia,Daily hospital occupancy,2021-W21,161,,,,
Estonia,Daily hospital occupancy,2021-W21,148,,,,
Estonia,Daily hospital occupancy,2021-W21,141,,,,
Estonia,Daily hospital occupancy,2021-W21,121,,,,
Estonia,Daily hospital occupancy,2021-W21,121,,,,
Estonia,Daily hospital occupancy,2021-W21,130,,,,
Estonia,Daily hospital occupancy,2021-W21,124,,,,
Estonia,Daily hospital occupancy,2021-W22,115,,,,
Estonia,Daily hospital occupancy,2021-W22,113,,,,
Estonia,Daily hospital occupancy,2021-W22,105,,,,
Estonia,Daily hospital occupancy,2021-W22,101,,,,
Estonia,Daily hospital occupancy,2021-W22,96,,,,
Estonia,Daily hospital occupancy,2021-W22,98,,,,
Estonia,Daily hospital occupancy,2021-W22,80,,,,
Estonia,Daily hospital occupancy,2021-W23,75,,,,
Estonia,Daily hospital occupancy,2021-W23,63,,,,
Estonia,Daily hospital occupancy,2021-W23,61,,,,
Estonia,Daily hospital occupancy,2021-W23,57,,,,
Estonia,Daily hospital occupancy,2021-W23,63,,,,
Estonia,Daily hospital occupancy,2021-W23,71,,,,
Estonia,Daily hospital occupancy,2021-W23,60,,,,
Estonia,Daily hospital occupancy,2021-W24,60,,,,
Estonia,Daily hospital occupancy,2021-W24,54,,,,
Estonia,Daily hospital occupancy,2021-W24,52,,,,
Estonia,Daily hospital occupancy,2021-W24,50,,,,
Estonia,Daily hospital occupancy,2021-W24,49,,,,
Estonia,Daily hospital occupancy,2021-W24,54,,,,
Estonia,Daily hospital occupancy,2021-W24,47,,,,
Estonia,Daily hospital occupancy,2021-W25,40,,,,
Estonia,Daily hospital occupancy,2021-W25,42,,,,
Estonia,Daily hospital occupancy,2021-W25,39,,,,
Estonia,Daily hospital occupancy,2021-W25,30,,,,
Estonia,Daily hospital occupancy,2021-W25,33,,,,
Estonia,Daily hospital occupancy,2021-W25,31,,,,
Estonia,Daily hospital occupancy,2021-W25,21,,,,
Estonia,Daily hospital occupancy,2021-W26,18,,,,
Estonia,Daily hospital occupancy,2021-W26,16,,,,
Estonia,Daily hospital occupancy,2021-W26,17,,,,
Estonia,Daily hospital occupancy,2021-W26,16,,,,
Estonia,Daily hospital occupancy,2021-W26,19,,,,
Estonia,Daily hospital occupancy,2021-W26,21,,,,
Estonia,Daily hospital occupancy,2021-W26,21,,,,
Estonia,Daily hospital occupancy,2021-W27,23,,,,
Estonia,Daily hospital occupancy,2021-W27,25,,,,
Estonia,Daily hospital occupancy,2021-W27,25,,,,
Estonia,Daily hospital occupancy,2021-W27,20,,,,
Estonia,Daily hospital occupancy,2021-W27,22,,,,
Estonia,Daily hospital occupancy,2021-W27,23,,,,
Estonia,Daily hospital occupancy,2021-W27,21,,,,
Estonia,Daily hospital occupancy,2021-W28,21,,,,
Estonia,Daily hospital occupancy,2021-W28,16,,,,
Estonia,Daily hospital occupancy,2021-W28,20,,,,
Estonia,Daily hospital occupancy,2021-W28,16,,,,
Estonia,Daily hospital occupancy,2021-W28,17,,,,
Estonia,Daily hospital occupancy,2021-W28,18,,,,
Estonia,Daily hospital occupancy,2021-W28,15,,,,
Estonia,Daily hospital occupancy,2021-W29,16,,,,
Estonia,Daily hospital occupancy,2021-W29,20,,,,
Estonia,Daily hospital occupancy,2021-W29,21,,,,
Estonia,Daily hospital occupancy,2021-W29,21,,,,
Estonia,Daily hospital occupancy,2021-W29,25,,,,
Estonia,Daily hospital occupancy,2021-W29,33,,,,
Estonia,Daily hospital occupancy,2021-W29,37,,,,
Estonia,Daily hospital occupancy,2021-W30,36,,,,
Estonia,Daily hospital occupancy,2021-W30,40,,,,
Estonia,Daily hospital occupancy,2021-W30,38,,,,
Estonia,Daily hospital occupancy,2021-W30,41,,,,
Estonia,Daily hospital occupancy,2021-W30,45,,,,
Estonia,Daily hospital occupancy,2021-W30,50,,,,
Estonia,Daily hospital occupancy,2021-W30,46,,,,
Estonia,Daily hospital occupancy,2021-W31,43,,,,
Estonia,Daily hospital occupancy,2021-W31,47,,,,
Estonia,Daily hospital occupancy,2021-W31,49,,,,
Estonia,Daily hospital occupancy,2021-W31,53,,,,
Estonia,Daily hospital occupancy,2021-W31,53,,,,
Estonia,Daily hospital occupancy,2021-W31,60,,,,
Estonia,Daily hospital occupancy,2021-W31,63,,,,
Estonia,Daily hospital occupancy,2021-W32,64,,,,
Estonia,Daily hospital occupancy,2021-W32,63,,,,
Estonia,Daily hospital occupancy,2021-W32,66,,,,
Estonia,Daily hospital occupancy,2021-W32,70,,,,
Estonia,Daily hospital occupancy,2021-W32,82,,,,
Estonia,Daily hospital occupancy,2021-W32,91,,,,
Estonia,Daily hospital occupancy,2021-W32,86,,,,
Estonia,Daily hospital occupancy,2021-W33,89,,,,
Estonia,Daily hospital occupancy,2021-W33,91,,,,
Estonia,Daily hospital occupancy,2021-W33,88,,,,
Estonia,Daily hospital occupancy,2021-W33,98,,,,
Estonia,Daily hospital occupancy,2021-W33,97,,,,
Estonia,Daily hospital occupancy,2021-W33,102,,,,
Estonia,Daily hospital occupancy,2021-W33,100,,,,
Estonia,Daily hospital occupancy,2021-W34,102,,,,
Estonia,Daily hospital occupancy,2021-W34,108,,,,
Estonia,Daily hospital occupancy,2021-W34,112,,,,
Estonia,Daily hospital occupancy,2021-W34,106,,,,
Estonia,Daily hospital occupancy,2021-W34,119,,,,
Estonia,Daily hospital occupancy,2021-W34,117,,,,
Estonia,Daily hospital occupancy,2021-W34,127,,,,
Estonia,Daily hospital occupancy,2021-W35,132,,,,
Estonia,Daily hospital occupancy,2021-W35,141,,,,
Estonia,Daily hospital occupancy,2021-W35,141,,,,
Estonia,Daily hospital occupancy,2021-W35,145,,,,
Estonia,Daily hospital occupancy,2021-W35,151,,,,
Estonia,Daily hospital occupancy,2021-W35,153,,,,
Estonia,Daily hospital occupancy,2021-W35,145,,,,
Estonia,Daily hospital occupancy,2021-W36,152,,,,
Estonia,Daily hospital occupancy,2021-W36,153,,,,
Estonia,Daily hospital occupancy,2021-W36,156,,,,
Estonia,Daily hospital occupancy,2021-W36,173,,,,
Estonia,Daily hospital occupancy,2021-W36,175,,,,
Estonia,Daily hospital occupancy,2021-W36,180,,,,
Estonia,Daily hospital occupancy,2021-W36,173,,,,
Estonia,Daily hospital occupancy,2021-W37,170,,,,
Estonia,Daily hospital occupancy,2021-W37,167,,,,
Estonia,Daily hospital occupancy,2021-W37,165,,,,
Estonia,Daily hospital occupancy,2021-W37,160,,,,
Estonia,Daily hospital occupancy,2021-W37,161,,,,
Estonia,Daily hospital occupancy,2021-W37,179,,,,
Estonia,Daily hospital occupancy,2021-W37,187,,,,
Estonia,Daily hospital occupancy,2021-W38,185,,,,
Estonia,Daily hospital occupancy,2021-W38,176,,,,
Estonia,Daily hospital occupancy,2021-W38,171,,,,
Estonia,Daily hospital occupancy,2021-W38,170,,,,
Estonia,Daily hospital occupancy,2021-W38,188,,,,
Estonia,Daily hospital occupancy,2021-W38,197,,,,
Estonia,Daily hospital occupancy,2021-W38,206,,,,
Estonia,Daily hospital occupancy,2021-W39,209,,,,
Estonia,Daily hospital occupancy,2021-W39,207,,,,
Estonia,Daily hospital occupancy,2021-W39,222,,,,
Estonia,Daily hospital occupancy,2021-W39,209,,,,
Estonia,Daily hospital occupancy,2021-W39,233,,,,
Estonia,Daily hospital occupancy,2021-W39,251,,,,
Estonia,Daily hospital occupancy,2021-W39,240,,,,
Estonia,Daily hospital occupancy,2021-W40,232,,,,
Estonia,Daily hospital occupancy,2021-W40,243,,,,
Estonia,Daily hospital occupancy,2021-W40,250,,,,
Estonia,Daily hospital occupancy,2021-W40,243,,,,
Estonia,Daily hospital occupancy,2021-W40,255,,,,
Estonia,Daily hospital occupancy,2021-W40,280,,,,
Estonia,Daily hospital occupancy,2021-W40,292,,,,
Estonia,Daily hospital occupancy,2021-W41,319,,,,
Estonia,Daily hospital occupancy,2021-W41,346,,,,
Estonia,Daily hospital occupancy,2021-W41,367,,,,
Estonia,Daily hospital occupancy,2021-W41,375,,,,
Estonia,Daily hospital occupancy,2021-W41,390,,,,
Estonia,Daily hospital occupancy,2021-W41,417,,,,
Estonia,Daily hospital occupancy,2021-W41,422,,,,
Estonia,Daily hospital occupancy,2021-W42,420,,,,
Estonia,Daily hospital occupancy,2021-W42,451,,,,
Estonia,Daily hospital occupancy,2021-W42,461,,,,
Estonia,Daily hospital occupancy,2021-W42,460,,,,
Estonia,Daily hospital occupancy,2021-W42,485,,,,
Estonia,Daily hospital occupancy,2021-W42,530,,,,
Estonia,Daily hospital occupancy,2021-W42,527,,,,
Estonia,Daily hospital occupancy,2021-W43,542,,,,
Estonia,Daily hospital occupancy,2021-W43,565,,,,
Estonia,Daily hospital occupancy,2021-W43,560,,,,
Estonia,Daily hospital occupancy,2021-W43,564,,,,
Estonia,Daily hospital occupancy,2021-W43,586,,,,
Estonia,Daily hospital occupancy,2021-W43,601,,,,
Estonia,Daily hospital occupancy,2021-W43,606,,,,
Estonia,Daily hospital occupancy,2021-W44,615,,,,
Estonia,Daily hospital occupancy,2021-W44,597,,,,
Estonia,Daily hospital occupancy,2021-W44,606,,,,
Estonia,Daily hospital occupancy,2021-W44,593,,,,
Estonia,Daily hospital occupancy,2021-W44,596,,,,
Estonia,Daily hospital occupancy,2021-W44,627,,,,
Estonia,Daily hospital occupancy,2021-W44,603,,,,
Estonia,Daily hospital occupancy,2021-W45,577,,,,
Estonia,Daily hospital occupancy,2021-W45,562,,,,
Estonia,Daily hospital occupancy,2021-W45,557,,,,
Estonia,Daily hospital occupancy,2021-W45,518,,,,
Estonia,Daily hospital occupancy,2021-W45,538,,,,
Estonia,Daily hospital occupancy,2021-W45,547,,,,
Estonia,Daily hospital occupancy,2021-W45,514,,,,
Estonia,Daily hospital occupancy,2021-W46,480,,,,
Estonia,Daily hospital occupancy,2021-W46,451,,,,
Estonia,Daily hospital occupancy,2021-W46,450,,,,
Estonia,Daily hospital occupancy,2021-W46,434,,,,
Estonia,Daily hospital occupancy,2021-W46,433,,,,
Estonia,Daily hospital occupancy,2021-W46,449,,,,
Estonia,Daily hospital occupancy,2021-W46,404,,,,
Estonia,Daily hospital occupancy,2021-W47,376,,,,
Estonia,Daily hospital occupancy,2021-W47,339,,,,
Estonia,Daily hospital occupancy,2021-W47,313,,,,
Estonia,Daily hospital occupancy,2021-W47,292,,,,
Estonia,Daily hospital occupancy,2021-W47,293,,,,
Estonia,Daily hospital occupancy,2021-W47,309,,,,
Estonia,Daily hospital occupancy,2021-W47,299,,,,
Estonia,Daily hospital occupancy,2021-W48,274,,,,
Estonia,Daily hospital occupancy,2021-W48,253,,,,
Estonia,Daily hospital occupancy,2021-W48,249,,,,
Estonia,Daily hospital occupancy,2021-W48,244,,,,
Estonia,Daily hospital occupancy,2021-W48,242,,,,
Estonia,Daily hospital occupancy,2021-W48,239,,,,
Estonia,Daily hospital occupancy,2021-W48,232,,,,
Estonia,Daily hospital occupancy,2021-W49,242,,,,
Estonia,Daily hospital occupancy,2021-W49,257,,,,
Estonia,Daily hospital occupancy,2021-W49,263,,,,
Estonia,Daily hospital occupancy,2021-W49,265,,,,
Estonia,Daily hospital occupancy,2021-W49,277,,,,
Estonia,Daily hospital occupancy,2021-W49,284,,,,
Estonia,Daily hospital occupancy,2021-W49,258,,,,
Estonia,Daily hospital occupancy,2021-W50,267,,,,
Estonia,Daily hospital occupancy,2021-W50,257,,,,
Estonia,Daily hospital occupancy,2021-W50,259,,,,
Estonia,Daily hospital occupancy,2021-W50,248,,,,
Estonia,Daily hospital occupancy,2021-W50,238,,,,
Estonia,Daily hospital occupancy,2021-W50,250,,,,
Estonia,Daily hospital occupancy,2021-W50,232,,,,
Estonia,Daily hospital occupancy,2021-W51,218,,,,
Estonia,Daily hospital occupancy,2021-W51,230,,,,
Estonia,Daily hospital occupancy,2021-W51,209,,,,
Estonia,Daily hospital occupancy,2021-W51,212,,,,
Estonia,Daily hospital occupancy,2021-W51,234,,,,
Estonia,Daily hospital occupancy,2021-W51,250,,,,
Estonia,Daily hospital occupancy,2021-W51,229,,,,
Estonia,Daily hospital occupancy,2021-W52,226,,,,
Estonia,Daily hospital occupancy,2021-W52,230,,,,
Estonia,Daily hospital occupancy,2021-W52,231,,,,
Estonia,Daily hospital occupancy,2021-W52,218,,,,
Estonia,Daily hospital occupancy,2021-W52,225,,,,
Estonia,Daily hospital occupancy,2021-W52,236,,,,
Estonia,Daily hospital occupancy,2021-W52,238,,,,
Estonia,Daily hospital occupancy,2022-W01,232,,,,
Estonia,Daily hospital occupancy,2022-W01,231,,,,
Estonia,Daily hospital occupancy,2022-W01,238,,,,
Estonia,Daily hospital occupancy,2022-W01,235,,,,
Estonia,Daily hospital occupancy,2022-W01,241,,,,
Estonia,Daily hospital occupancy,2022-W01,240,,,,
Estonia,Daily hospital occupancy,2022-W01,252,,,,
Estonia,Daily hospital occupancy,2022-W02,243,,,,
Estonia,Daily hospital occupancy,2022-W02,246,,,,
Estonia,Daily hospital occupancy,2022-W02,270,,,,
Estonia,Daily hospital occupancy,2022-W02,284,,,,
Estonia,Daily hospital occupancy,2022-W02,302,,,,
Estonia,Daily hospital occupancy,2022-W02,320,,,,
Estonia,Daily hospital occupancy,2022-W02,323,,,,
Estonia,Daily hospital occupancy,2022-W03,317,,,,
Estonia,Daily hospital occupancy,2022-W03,324,,,,
Estonia,Daily hospital occupancy,2022-W03,327,,,,
Estonia,Daily hospital occupancy,2022-W03,303,,,,
Estonia,Daily hospital occupancy,2022-W03,319,,,,
Estonia,Daily hospital occupancy,2022-W03,322,,,,
Estonia,Daily hospital occupancy,2022-W03,325,,,,
Estonia,Daily hospital occupancy,2022-W04,301,,,,
Estonia,Daily hospital occupancy,2022-W04,311,,,,
Estonia,Daily hospital occupancy,2022-W04,309,,,,
Estonia,Daily hospital occupancy,2022-W04,311,,,,
Estonia,Daily hospital occupancy,2022-W04,324,,,,
Estonia,Daily hospital occupancy,2022-W04,358,,,,
Estonia,Daily hospital occupancy,2022-W04,341,,,,
Estonia,Daily hospital occupancy,2022-W05,375,,,,
Estonia,Daily hospital occupancy,2022-W05,392,,,,
Estonia,Daily hospital occupancy,2022-W05,394,,,,
Estonia,Daily hospital occupancy,2022-W05,380,,,,
Estonia,Daily hospital occupancy,2022-W05,408,,,,
Estonia,Daily hospital occupancy,2022-W05,445,,,,
Estonia,Daily hospital occupancy,2022-W05,441,,,,
Estonia,Daily hospital occupancy,2022-W06,444,,,,
Estonia,Daily hospital occupancy,2022-W06,452,,,,
Estonia,Daily hospital occupancy,2022-W06,447,,,,
Estonia,Daily hospital occupancy,2022-W06,476,,,,
Estonia,Daily hospital occupancy,2022-W06,504,,,,
Estonia,Daily hospital occupancy,2022-W06,546,,,,
Estonia,Daily hospital occupancy,2022-W06,540,,,,
Estonia,Daily hospital occupancy,2022-W07,537,,,,
Estonia,Daily hospital occupancy,2022-W07,560,,,,
Estonia,Daily hospital occupancy,2022-W07,567,,,,
Estonia,Daily hospital occupancy,2022-W07,567,,,,
Estonia,Daily hospital occupancy,2022-W07,604,,,,
Estonia,Daily hospital occupancy,2022-W07,652,,,,
Estonia,Daily hospital occupancy,2022-W07,652,,,,
Estonia,Daily hospital occupancy,2022-W08,642,,,,
Estonia,Daily hospital occupancy,2022-W08,647,,,,
Estonia,Daily hospital occupancy,2022-W08,690,,,,
Estonia,Daily hospital occupancy,2022-W08,650,,,,
Estonia,Daily hospital occupancy,2022-W08,701,,,,
Estonia,Daily hospital occupancy,2022-W08,690,,,,
Estonia,Daily hospital occupancy,2022-W08,645,,,,
Estonia,Daily hospital occupancy,2022-W09,634,,,,
Estonia,Daily hospital occupancy,2022-W09,651,,,,
Estonia,Daily hospital occupancy,2022-W09,635,,,,
Estonia,Daily hospital occupancy,2022-W09,612,,,,
Estonia,Daily hospital occupancy,2022-W09,611,,,,
Estonia,Daily hospital occupancy,2022-W09,639,,,,
Estonia,Daily hospital occupancy,2022-W09,605,,,,
Estonia,Daily hospital occupancy,2022-W10,601,,,,
Estonia,Daily hospital occupancy,2022-W10,628,,,,
Estonia,Daily hospital occupancy,2022-W10,630,,,,
Estonia,Daily hospital occupancy,2022-W10,603,,,,
Estonia,Daily hospital occupancy,2022-W10,613,,,,
Estonia,Daily hospital occupancy,2022-W10,643,,,,
Estonia,Daily hospital occupancy,2022-W10,614,,,,
Estonia,Daily hospital occupancy,2022-W11,602,,,,
Estonia,Daily hospital occupancy,2022-W11,577,,,,
Estonia,Daily hospital occupancy,2022-W11,560,,,,
Estonia,Daily hospital occupancy,2022-W11,523,,,,
Estonia,Daily hospital occupancy,2022-W11,520,,,,
Estonia,Daily hospital occupancy,2022-W11,530,,,,
Estonia,Daily hospital occupancy,2022-W11,484,,,,
Estonia,Daily hospital occupancy,2022-W12,464,,,,
Estonia,Daily hospital occupancy,2022-W12,436,,,,
Estonia,Daily hospital occupancy,2022-W12,416,,,,
Estonia,Daily hospital occupancy,2022-W12,371,,,,
Estonia,Daily hospital occupancy,2022-W12,352,,,,
Estonia,Daily hospital occupancy,2022-W12,354,,,,
Estonia,Daily hospital occupancy,2022-W12,330,,,,
Estonia,Daily hospital occupancy,2022-W13,323,,,,
Estonia,Daily hospital occupancy,2022-W13,310,,,,
Estonia,Daily hospital occupancy,2022-W13,294,,,,
Estonia,Daily hospital occupancy,2022-W13,277,,,,
Estonia,Daily hospital occupancy,2022-W13,290,,,,
